"",".model_id",".model_desc",".key",".index",".value","rowid","GTS_Category","date","n","date_sin14_K1","date_cos14_K1","date_sin28_K1","date_cos28_K1","n_lag28","n_lag28_roll_7","n_lag28_roll_28","n_lag28_roll_56"
"1",NA,"ACTUAL","actual",2020-09-29,3,29,"AZ Enablement/Whitelisting",2020-09-29,3,-0.781831482468795,0.623489801857774,-0.433883739118111,0.900968867902153,1.09861228866811,0.794513457586986,0.909941689364578,1.04471848356806
"2",NA,"ACTUAL","actual",2020-09-30,0,30,"AZ Enablement/Whitelisting",2020-09-30,0,-0.43388373911745,0.900968867902471,-0.222520933956256,0.974927912181837,1.38629436111989,0.635610766069589,0.853070333779292,1.00989453411579
"3",NA,"ACTUAL","actual",2020-10-01,10,31,"AZ Enablement/Whitelisting",2020-10-01,10,-3.5269747192257e-13,1,-1.76348735961285e-13,1,0.693147180559945,0.529675638391324,0.932138230459111,1.05466875149265
"4",NA,"ACTUAL","actual",2020-10-02,11,32,"AZ Enablement/Whitelisting",2020-10-02,11,0.433883739116815,0.900968867902777,0.222520933955912,0.974927912181915,0,0.553028715843984,0.9413867892485,1.09936368581438
"5",NA,"ACTUAL","actual",2020-10-03,2,33,"AZ Enablement/Whitelisting",2020-10-03,2,0.781831482468355,0.623489801858326,0.433883739117793,0.900968867902306,0,0.594126154765667,0.891840116130158,1.09934091620389
"6",NA,"ACTUAL","actual",2020-10-04,0,34,"AZ Enablement/Whitelisting",2020-10-04,0,0.974927912181834,0.222520933956267,0.623489801858753,0.781831482468015,0,0.626003804953412,0.84724811032365,1.06700735984495
"7",NA,"ACTUAL","actual",2020-10-05,172,35,"AZ Enablement/Whitelisting",2020-10-05,172,0.974927912181918,-0.222520933955901,0.781831482467898,0.623489801858899,0.693147180559945,0.626003804953412,0.806902962213,1.18375833797789
"8",NA,"ACTUAL","actual",2020-10-06,7,36,"AZ Enablement/Whitelisting",2020-10-06,7,0.781831482468589,-0.623489801858033,0.900968867902225,0.433883739117962,1.38629436111989,0.626003804953412,0.870099399264056,1.20863842696961
"9",NA,"ACTUAL","actual",2020-10-07,10,37,"AZ Enablement/Whitelisting",2020-10-07,10,0.433883739117153,-0.900968867902614,0.974927912181874,0.222520933956095,1.6094379124341,0.626003804953412,0.892542658475179,1.2407805038839
"10",NA,"ACTUAL","actual",2020-10-08,56,38,"AZ Enablement/Whitelisting",2020-10-08,56,2.24175604295052e-14,-1,1,1.12087802147526e-14,0.693147180559945,0.626003804953412,1.01998853597961,1.31452447135628
"11",NA,"ACTUAL","actual",2020-10-09,0,39,"AZ Enablement/Whitelisting",2020-10-09,0,-0.433883739117112,-0.900968867902634,0.974927912181879,-0.222520933956073,0,0.683927391826007,1.07858526053194,1.28081871568048
"12",NA,"ACTUAL","actual",2020-10-10,0,40,"AZ Enablement/Whitelisting",2020-10-10,0,-0.781831482467427,-0.62348980185949,0.900968867902629,-0.433883739117122,0,1.19880428120584,1.03710121204994,1.24879824778847
"13",NA,"ACTUAL","actual",2020-10-11,0,41,"AZ Enablement/Whitelisting",2020-10-11,0,-0.974927912181908,-0.222520933955945,0.781831482467912,-0.623489801858882,0,0.968884579429542,0.998690056048094,1.21833975393997
"14",NA,"ACTUAL","actual",2020-10-12,2,42,"AZ Enablement/Whitelisting",2020-10-12,2,-0.974927912181844,0.222520933956223,0.62348980185877,-0.781831482468001,1.09861228866811,1.18375277896901,1.03251934508407,1.21548910000493
"15",NA,"ACTUAL","actual",2020-10-13,1,43,"AZ Enablement/Whitelisting",2020-10-13,1,-0.781831482468383,0.623489801858291,0.433883739117813,-0.900968867902296,4.99043258677874,1.34069739163588,1.04279370481449,1.2033416135062
"16",NA,"ACTUAL","actual",2020-10-14,2,44,"AZ Enablement/Whitelisting",2020-10-14,2,-0.433883739118494,0.900968867901969,0.222520933956821,-0.974927912181708,0,1.34069739163588,0.993283191917348,1.20096140157807
"17",NA,"ACTUAL","actual",2020-10-15,96,45,"AZ Enablement/Whitelisting",2020-10-15,96,3.07862351063559e-13,1,-1.5393117553178e-13,-1,2.19722457733622,1.34069739163588,1.05416705235443,1.27593361439863
"18",NA,"ACTUAL","actual",2020-10-16,5,46,"AZ Enablement/Whitelisting",2020-10-16,5,0.43388373911741,0.900968867902491,-0.222520933956234,-0.974927912181842,1.09861228866811,1.18375277896901,1.14291371841829,1.2871472199384
"19",NA,"ACTUAL","actual",2020-10-17,3,47,"AZ Enablement/Whitelisting",2020-10-17,3,0.781831482467633,0.623489801859232,-0.433883739117271,-0.900968867902557,0,0.784723063334364,1.18214987158501,1.28925673358056
"20",NA,"ACTUAL","actual",2020-10-18,0,48,"AZ Enablement/Whitelisting",2020-10-18,0,0.974927912181577,0.222520933957396,-0.6234898018583,-0.781831482468376,0,0.98276511492292,1.18214987158501,1.26239721829763
"21",NA,"ACTUAL","actual",2020-10-19,0,49,"AZ Enablement/Whitelisting",2020-10-19,0,0.974927912181771,-0.222520933956545,-0.781831482468104,-0.623489801858641,0,1.23333927795795,1.34144074351136,1.23663400976094
"22",NA,"ACTUAL","actual",2020-10-20,8,50,"AZ Enablement/Whitelisting",2020-10-20,8,0.781831482468177,-0.623489801858549,-0.900968867902368,-0.433883739117664,2.19722457733622,1.43138132954651,1.36619599995993,1.25584582111245
"23",NA,"ACTUAL","actual",2020-10-21,0,51,"AZ Enablement/Whitelisting",2020-10-21,0,0.433883739118196,-0.900968867902112,-0.974927912181745,-0.22252093395666,1.38629436111989,1.43138132954651,1.39435519140151,1.2312213932475
"24",NA,"ACTUAL","actual",2020-10-22,4,52,"AZ Enablement/Whitelisting",2020-10-22,4,1.18084714098923e-12,-1,-1,-5.90423570494616e-13,3.95124371858143,1.43138132954651,1.51399462308989,1.23849478784724
"25",NA,"ACTUAL","actual",2020-10-23,52,53,"AZ Enablement/Whitelisting",2020-10-23,52,-0.433883739117707,-0.900968867902347,-0.974927912181805,0.222520933956395,2.484906649788,1.70936849369726,1.51399462308989,1.29003812984167
"26",NA,"ACTUAL","actual",2020-10-24,74,54,"AZ Enablement/Whitelisting",2020-10-24,74,-0.781831482467838,-0.623489801858974,-0.900968867902486,0.43388373911742,0,1.59352131995207,1.51399462308989,1.34610201842861
"27",NA,"ACTUAL","actual",2020-10-25,0,55,"AZ Enablement/Whitelisting",2020-10-25,0,-0.97492791218165,-0.222520933957074,-0.781831482468273,0.623489801858429,0,1.39547926836352,1.51399462308989,1.32162743627536
"28",NA,"ACTUAL","actual",2020-10-26,0,56,"AZ Enablement/Whitelisting",2020-10-26,0,-0.974927912181697,0.222520933956867,-0.623489801858512,0.781831482468207,1.94591014905531,1.17357234753737,1.51399462308989,1.29802694634188
"29",NA,"ACTUAL","actual",2020-10-27,5,57,"AZ Enablement/Whitelisting",2020-10-27,5,-0.781831482467971,0.623489801858807,-0.433883739117516,0.90096886790244,1.38629436111989,1.17357234753737,1.36052014429636,1.31040457456616
"30",NA,"ACTUAL","actual",2020-10-28,5,58,"AZ Enablement/Whitelisting",2020-10-28,5,-0.433883739117899,0.900968867902255,-0.222520933956499,0.974927912181782,0,1.33051696020424,1.39975629746308,1.31764502292523
"31",NA,"ACTUAL","actual",2020-10-29,2,59,"AZ Enablement/Whitelisting",2020-10-29,2,-8.50567229496169e-13,1,-4.25283614748084e-13,1,2.39789527279837,1.33051696020424,1.48466652607619,1.32488547128431
"32",NA,"ACTUAL","actual",2020-10-30,4,60,"AZ Enablement/Whitelisting",2020-10-30,4,0.433883739118005,0.900968867902204,0.222520933956556,0.974927912181768,2.484906649788,1.78871430955316,1.50942178252476,1.35362543400635
"33",NA,"ACTUAL","actual",2020-10-31,0,61,"AZ Enablement/Whitelisting",2020-10-31,0,0.781831482468044,0.623489801858715,0.433883739117569,0.900968867902414,1.09861228866811,1.88773533534744,1.5589322954219,1.35362543400635
"34",NA,"ACTUAL","actual",2020-11-01,0,62,"AZ Enablement/Whitelisting",2020-11-01,0,0.974927912181724,0.222520933956752,0.623489801858558,0.78183148246817,0,2.23029180289007,1.5589322954219,1.35362543400635
"35",NA,"ACTUAL","actual",2020-11-02,1,63,"AZ Enablement/Whitelisting",2020-11-02,1,0.974927912182029,-0.222520933955416,0.781831482467742,0.623489801859094,5.15329159449778,2.46531408789524,1.5589322954219,1.35362543400635
"36",NA,"ACTUAL","actual",2020-11-03,9,64,"AZ Enablement/Whitelisting",2020-11-03,9,0.781831482467765,-0.623489801859066,0.900968867902511,0.433883739117367,2.07944154167984,2.11032742363981,1.5589322954219,1.3699877685041
"37",NA,"ACTUAL","actual",2020-11-04,499,65,"AZ Enablement/Whitelisting",2020-11-04,499,0.433883739117601,-0.900968867902398,0.974927912181818,0.222520933956338,2.39789527279837,1.95338281097293,1.50942178252476,1.45222295039674
"38",NA,"ACTUAL","actual",2020-11-05,390,66,"AZ Enablement/Whitelisting",2020-11-05,390,5.20287318003104e-13,-1,1,2.60143659001552e-13,4.04305126783455,1.95338281097293,1.42578586087664,1.54642938574363
"39",NA,"ACTUAL","actual",2020-11-06,210,67,"AZ Enablement/Whitelisting",2020-11-06,210,-0.433883739116664,-0.90096886790285,0.974927912181934,-0.22252093395583,0,1.37414291014012,1.47883533458251,1.64199828098427
"40",NA,"ACTUAL","actual",2020-11-07,6,68,"AZ Enablement/Whitelisting",2020-11-07,6,-0.78183148246825,-0.623489801858457,0.900968867902342,-0.433883739117717,0,1.17610085855157,1.63303133863737,1.67674667650311
"41",NA,"ACTUAL","actual",2020-11-08,2,69,"AZ Enablement/Whitelisting",2020-11-08,2,-0.974927912181797,-0.22252093395643,0.781831482468067,-0.623489801858687,0,0.990489003675816,1.63303133863737,1.69636475308647
"42",NA,"ACTUAL","actual",2020-11-09,216,70,"AZ Enablement/Whitelisting",2020-11-09,216,-0.974927912181955,0.222520933955738,0.623489801858965,-0.781831482467845,1.09861228866811,1.06644039091422,1.56353454759968,1.77281627210205
"43",NA,"ACTUAL","actual",2020-11-10,0,71,"AZ Enablement/Whitelisting",2020-11-10,0,-0.781831482468693,0.623489801857902,0.433883739118037,-0.900968867902188,0.693147180559945,1.32240602937537,1.57801544431783,1.683701404481
"44",NA,"ACTUAL","actual",2020-11-11,3,72,"AZ Enablement/Whitelisting",2020-11-11,3,-0.433883739117304,0.900968867902542,0.222520933956177,-0.974927912181855,1.09861228866811,1.52044808096393,1.64200685393312,1.70845666092957
"45",NA,"ACTUAL","actual",2020-11-12,4,73,"AZ Enablement/Whitelisting",2020-11-12,4,-1.9000740651004e-13,1,9.50037032550199e-14,-1,4.57471097850338,1.52044808096393,1.59560389021418,1.69796047048489
"46",NA,"ACTUAL","actual",2020-11-13,6,74,"AZ Enablement/Whitelisting",2020-11-13,6,0.433883739116961,0.900968867902707,-0.222520933955991,-0.974927912181897,1.79175946922805,1.36350346829705,1.5643371495944,1.71309078942038
"47",NA,"ACTUAL","actual",2020-11-14,0,75,"AZ Enablement/Whitelisting",2020-11-14,0,0.781831482467322,0.623489801859621,-0.433883739117047,-0.900968867902665,1.38629436111989,1.57837166783652,1.52510099642768,1.71309078942038
"48",NA,"ACTUAL","actual",2020-11-15,0,76,"AZ Enablement/Whitelisting",2020-11-15,0,0.974927912181871,0.222520933956108,-0.623489801858816,-0.781831482467964,0,1.42142705516965,1.52510099642768,1.71309078942038
"49",NA,"ACTUAL","actual",2020-11-16,0,77,"AZ Enablement/Whitelisting",2020-11-16,0,0.974927912181882,-0.22252093395606,-0.781831482467948,-0.623489801858836,0,0.997816617159752,1.36581012450133,1.71309078942038
"50",NA,"ACTUAL","actual",2020-11-17,4,78,"AZ Enablement/Whitelisting",2020-11-17,4,0.781831482468487,-0.62348980185816,-0.90096886790226,-0.433883739117889,2.19722457733622,1.30903553777748,1.37377953704827,1.7025945989757
"51",NA,"ACTUAL","actual",2020-11-18,4,79,"AZ Enablement/Whitelisting",2020-11-18,4,0.433883739118645,-0.900968867901896,-0.974927912181689,-0.222520933956902,0,1.72777750240839,1.51009070939197,1.70657930524916
"52",NA,"ACTUAL","actual",2020-11-19,1,80,"AZ Enablement/Whitelisting",2020-11-19,1,-1.40272504983024e-13,-1,-1,7.01362524915122e-14,1.6094379124341,1.72777750240839,1.57886414839736,1.64839900992735
"53",NA,"ACTUAL","actual",2020-11-20,2,81,"AZ Enablement/Whitelisting",2020-11-20,2,-0.433883739117259,-0.900968867902563,-0.974927912181861,0.222520933956152,3.97029191355212,1.72777750240839,1.77000193887865,1.62364375347878
"54",NA,"ACTUAL","actual",2020-11-21,0,82,"AZ Enablement/Whitelisting",2020-11-21,0,-0.781831482467528,-0.623489801859363,-0.900968867902594,0.433883739117196,4.31748811353631,1.6698539155358,1.83949872991634,1.62364375347878
"55",NA,"ACTUAL","actual",2020-11-22,1,83,"AZ Enablement/Whitelisting",2020-11-22,1,-0.974927912181944,-0.222520933955786,-0.781831482467861,0.623489801858945,0,1.92581955399695,1.87873488308306,1.63602138170307
"56",NA,"ACTUAL","actual",2020-11-23,42,84,"AZ Enablement/Whitelisting",2020-11-23,42,-0.974927912181808,0.222520933956382,-0.623489801858707,0.781831482468051,0,1.85284446488752,2.03163792111421,1.66843727396447
"57",NA,"ACTUAL","actual",2020-11-24,3,85,"AZ Enablement/Whitelisting",2020-11-24,3,-0.781831482468281,0.623489801858418,-0.43388373911774,0.900968867902332,1.79175946922805,1.51557960758495,2.00688266466564,1.66843727396447
"58",NA,"ACTUAL","actual",2020-11-25,3,86,"AZ Enablement/Whitelisting",2020-11-25,3,-0.433883739118347,0.900968867902039,-0.222520933956741,0.974927912181726,1.79175946922805,0.898795591365474,2.01715702439606,1.69319253041303
"59",NA,"ACTUAL","actual",2020-11-26,7,87,"AZ Enablement/Whitelisting",2020-11-26,7,4.70552416476089e-13,1,2.35276208238044e-13,1,1.09861228866811,0.898795591365474,1.91125441489359,1.68750585664306
"60",NA,"ACTUAL","actual",2020-11-27,13,88,"AZ Enablement/Whitelisting",2020-11-27,13,0.433883739117556,0.90096886790242,0.222520933956313,0.974927912181824,1.6094379124341,0.997816617159752,1.91675979631599,1.69025854735426
"61",NA,"ACTUAL","actual",2020-11-28,0,89,"AZ Enablement/Whitelisting",2020-11-28,0,0.781831482467734,0.623489801859105,0.433883739117344,0.900968867902522,0,1.07079170626918,1.86724928341885,1.6706404707709
"62",NA,"ACTUAL","actual",2020-11-29,0,90,"AZ Enablement/Whitelisting",2020-11-29,0,0.974927912181613,0.222520933957238,0.623489801858363,0.781831482468325,0,1.70262722472548,1.86724928341885,1.6706404707709
"63",NA,"ACTUAL","actual",2020-11-30,0,91,"AZ Enablement/Whitelisting",2020-11-30,0,0.974927912181735,-0.222520933956704,0.781831482468154,0.623489801858577,0.693147180559945,2.39835512062795,1.86724928341885,1.57861740658344
"64",NA,"ACTUAL","actual",2020-12-01,3,92,"AZ Enablement/Whitelisting",2020-12-01,3,0.781831482468075,-0.623489801858676,0.900968867902403,0.433883739117591,2.30258509299405,2.9329865807768,1.84625690252949,1.56623977835916
"65",NA,"ACTUAL","actual",2020-12-02,85,93,"AZ Enablement/Whitelisting",2020-12-02,85,0.43388373911805,-0.900968867902182,0.974927912181763,0.22252093395658,6.21460809842219,3.21097374492756,1.90373682797357,1.60296213592086
"66",NA,"ACTUAL","actual",2020-12-03,9,94,"AZ Enablement/Whitelisting",2020-12-03,9,1.0181570755767e-12,-1,1,5.09078537788352e-13,5.96870755998537,3.36791835759443,1.87101215897806,1.5718823827987
"67",NA,"ACTUAL","actual",2020-12-04,18,95,"AZ Enablement/Whitelisting",2020-12-04,18,-0.433883739117854,-0.900968867902277,0.974927912181787,-0.222520933956474,5.35185813347607,4.03745409659165,1.76845217237506,1.62446165028382
"68",NA,"ACTUAL","actual",2020-12-05,1,96,"AZ Enablement/Whitelisting",2020-12-05,1,-0.78183148246794,-0.623489801858846,0.90096886790245,-0.433883739117493,1.94591014905531,3.70851336902107,1.61425616832019,1.6368392785081
"69",NA,"ACTUAL","actual",2020-12-06,3,97,"AZ Enablement/Whitelisting",2020-12-06,3,-0.974927912181686,-0.222520933956916,0.781831482468222,-0.623489801858492,1.09861228866811,3.01875426369217,1.63901142476876,1.66159453495667
"70",NA,"ACTUAL","actual",2020-12-07,6,98,"AZ Enablement/Whitelisting",2020-12-07,6,-0.974927912182066,0.222520933955252,0.623489801859159,-0.78183148246769,5.37989735354046,2.39600145689913,1.77334000032925,1.67672485389216
"71",NA,"ACTUAL","actual",2020-12-08,2,99,"AZ Enablement/Whitelisting",2020-12-08,2,-0.781831482467869,0.623489801858935,0.433883739117442,-0.900968867902475,0,1.90943745912474,1.7588591036111,1.68396530225123
"72",NA,"ACTUAL","actual",2020-12-09,15,100,"AZ Enablement/Whitelisting",2020-12-09,15,-0.433883739117752,0.900968867902326,0.222520933956419,-0.9749279121818,1.38629436111989,1.63145029497398,1.74437820689295,1.71385773856501
"73",NA,"ACTUAL","actual",2020-12-10,21,101,"AZ Enablement/Whitelisting",2020-12-10,21,-6.87877164083639e-13,1,3.43938582041819e-13,-1,1.6094379124341,1.47450568230711,1.77940782307194,1.68736365775885
"74",NA,"ACTUAL","actual",2020-12-11,14,102,"AZ Enablement/Whitelisting",2020-12-11,14,0.433883739116513,0.900968867902923,-0.222520933955749,-0.974927912181953,1.94591014905531,0.705948917515615,1.81617994511412,1.7037259922566
"75",NA,"ACTUAL","actual",2020-12-12,0,103,"AZ Enablement/Whitelisting",2020-12-12,0,0.781831482468146,0.623489801858588,-0.433883739117642,-0.900968867902379,0,0.935868619291915,1.81617994511412,1.67897073580804
"76",NA,"ACTUAL","actual",2020-12-13,0,104,"AZ Enablement/Whitelisting",2020-12-13,0,0.97492791218176,0.222520933956594,-0.623489801858622,-0.781831482468119,0,0.967746269479659,1.81617994511412,1.67897073580804
"77",NA,"ACTUAL","actual",2020-12-14,0,105,"AZ Enablement/Whitelisting",2020-12-14,0,0.974927912181992,-0.222520933955574,-0.781831482467793,-0.62348980185903,0,0.836847593497637,1.79142468866555,1.67897073580804
"78",NA,"ACTUAL","actual",2020-12-15,668,106,"AZ Enablement/Whitelisting",2020-12-15,668,0.781831482468798,-0.623489801857771,-0.900968867902152,-0.433883739118113,1.6094379124341,0.715805042013751,1.75870001967005,1.75590929800075
"79",NA,"ACTUAL","actual",2020-12-16,8541.99999999999,107,"AZ Enablement/Whitelisting",2020-12-16,8541.99999999999,0.433883739117455,-0.900968867902469,-0.974927912181836,-0.222520933956258,1.6094379124341,0.715805042013751,1.69583356244974,1.91756764644989
"80",NA,"ACTUAL","actual",2020-12-17,2,108,"AZ Enablement/Whitelisting",2020-12-17,2,3.57597252590575e-13,-1,-1,-1.78798626295287e-13,0.693147180559945,0.814826067808029,1.56490061720005,1.90844576031121
"81",NA,"ACTUAL","actual",2020-12-18,0,109,"AZ Enablement/Whitelisting",2020-12-18,0,-0.43388373911681,-0.900968867902779,-0.974927912181916,0.22252093395591,1.09861228866811,1.35214037004997,1.47892136168899,1.83754769042635
"82",NA,"ACTUAL","actual",2020-12-19,3,110,"AZ Enablement/Whitelisting",2020-12-19,3,-0.781831482468352,-0.62348980185833,-0.900968867902307,0.433883739117791,0,1.32026271986222,1.43417982709987,1.78520494484748
"83",NA,"ACTUAL","actual",2020-12-20,2010,111,"AZ Enablement/Whitelisting",2020-12-20,2010,-0.974927912181833,-0.222520933956272,-0.781831482468016,0.623489801858751,0.693147180559945,1.28838506967448,1.44445418683029,1.92103329109342
"84",NA,"ACTUAL","actual",2020-12-21,3472,112,"AZ Enablement/Whitelisting",2020-12-21,3472,-0.974927912181919,0.222520933955896,-0.623489801858901,0.781831482467896,3.76120011569356,1.48642712126303,1.32181178667011,2.06661854203528
"85",NA,"ACTUAL","actual",2020-12-22,0,113,"AZ Enablement/Whitelisting",2020-12-22,0,-0.781831482468592,0.623489801858029,-0.433883739117964,0.900968867902224,1.38629436111989,1.7064906985412,1.36104793983682,2.03462283722764
"86",NA,"ACTUAL","actual",2020-12-23,4,114,"AZ Enablement/Whitelisting",2020-12-23,4,-0.433883739117157,0.900968867902612,-0.222520933956097,0.974927912181873,1.38629436111989,1.7064906985412,1.41055845273396,2.03136709514203
"87",NA,"ACTUAL","actual",2020-12-24,0,115,"AZ Enablement/Whitelisting",2020-12-24,0,-2.73173410975103e-14,1,-1.36586705487551e-14,1,2.07944154167984,1.60746967274692,1.46347290062411,2.01174901855867
"88",NA,"ACTUAL","actual",2020-12-25,0,116,"AZ Enablement/Whitelisting",2020-12-25,0,0.433883739117108,0.900968867902636,0.222520933956071,0.974927912181879,2.63905732961526,1.07015537050498,1.49069218819722,1.98300905583664
"89",NA,"ACTUAL","actual",2020-12-26,0,117,"AZ Enablement/Whitelisting",2020-12-26,0,0.781831482467424,0.623489801859494,0.43388373911712,0.90096886790263,0,1.07015537050498,1.49069218819722,1.98300905583664
"90",NA,"ACTUAL","actual",2020-12-27,1,118,"AZ Enablement/Whitelisting",2020-12-27,1,0.974927912181907,0.22252093395595,0.62348980185888,0.781831482467913,0,1.50844864695264,1.49069218819722,1.99538668406092
"91",NA,"ACTUAL","actual",2020-12-28,3,119,"AZ Enablement/Whitelisting",2020-12-28,3,0.974927912181845,-0.222520933956218,0.781831482467999,0.623489801858772,0,1.54032629714039,1.49069218819722,2.0077643122852
"92",NA,"ACTUAL","actual",2020-12-29,0,120,"AZ Enablement/Whitelisting",2020-12-29,0,0.781831482468386,-0.623489801858287,0.900968867902295,0.433883739117815,1.38629436111989,1.58395224707627,1.66556169347201,1.96664672133888
"93",NA,"ACTUAL","actual",2020-12-30,21,121,"AZ Enablement/Whitelisting",2020-12-30,21,0.433883739118498,-0.900968867901966,0.974927912181707,0.222520933956823,4.45434729625351,1.68297327287055,1.9313984649262,1.91086876339131
"94",NA,"ACTUAL","actual",2020-12-31,9,122,"AZ Enablement/Whitelisting",2020-12-31,9,-3.02962570395554e-13,-1,1,-1.51481285197777e-13,2.30258509299405,1.8810153244591,1.94587936164435,1.84540229076647
"95",NA,"ACTUAL","actual",2021-01-01,0,123,"AZ Enablement/Whitelisting",2021-01-01,0,-0.433883739117405,-0.900968867902493,0.974927912181842,-0.222520933956232,2.94443897916644,2.15900248860986,1.90664320847764,1.74983339552582
"96",NA,"ACTUAL","actual",2021-01-02,1,124,"AZ Enablement/Whitelisting",2021-01-02,1,-0.781831482467629,-0.623489801859236,0.900968867902558,-0.433883739117269,0.693147180559945,2.11790504968818,1.95615372137477,1.72746262823126
"97",NA,"ACTUAL","actual",2021-01-03,0,125,"AZ Enablement/Whitelisting",2021-01-03,0,-0.974927912181576,-0.222520933957401,0.781831482468377,-0.623489801858298,1.38629436111989,1.87765382482908,2.20305515741809,1.7078445516479
"98",NA,"ACTUAL","actual",2021-01-04,5,126,"AZ Enablement/Whitelisting",2021-01-04,5,-0.974927912181772,0.22252093395654,0.623489801858643,-0.781831482468102,1.94591014905531,1.9902905905954,2.35989708374132,1.64377066085661
"99",NA,"ACTUAL","actual",2021-01-05,6,127,"AZ Enablement/Whitelisting",2021-01-05,6,-0.78183148246818,0.623489801858545,0.433883739117667,-0.900968867902367,1.09861228866811,1.95652076515765,2.31038657084418,1.67851905637546
"100",NA,"ACTUAL","actual",2021-01-06,5,128,"AZ Enablement/Whitelisting",2021-01-06,5,-0.433883739118201,0.90096886790211,0.222520933956662,-0.974927912181744,2.77258872223978,1.85749973936337,2.31835598339112,1.68575950473453
"101",NA,"ACTUAL","actual",2021-01-07,69,129,"AZ Enablement/Whitelisting",2021-01-07,69,-1.18574692165724e-12,1,5.92873460828619e-13,-1,3.09104245335832,1.65945768777482,2.24409021404541,1.73288552847766
"102",NA,"ACTUAL","actual",2021-01-08,7,130,"AZ Enablement/Whitelisting",2021-01-08,7,0.433883739117703,0.900968867902349,-0.222520933956393,-0.974927912181806,2.70805020110221,1.38147052362406,2.14983816655915,1.73527001763167
"103",NA,"ACTUAL","actual",2021-01-09,0,131,"AZ Enablement/Whitelisting",2021-01-09,0,0.781831482467835,0.623489801858977,-0.433883739117418,-0.900968867902487,0,2.15392363383265,2.14983816655915,1.73527001763167
"104",NA,"ACTUAL","actual",2021-01-10,4763,132,"AZ Enablement/Whitelisting",2021-01-10,4763,0.974927912181649,0.222520933957079,-0.623489801858427,-0.781831482468274,0,3.05110631824862,2.17459342300772,1.88649935567587
"105",NA,"ACTUAL","actual",2021-01-11,15,133,"AZ Enablement/Whitelisting",2021-01-11,15,0.974927912181698,-0.222520933956862,-0.781831482468205,-0.623489801858514,0,2.7664734375786,2.22410393590486,1.93600986857301
"106",NA,"ACTUAL","actual",2021-01-12,10,134,"AZ Enablement/Whitelisting",2021-01-12,10,0.781831482467974,-0.623489801858804,-0.900968867902439,-0.433883739117518,6.50578406012823,2.37960912313542,2.17459342300772,1.9500894642938
"107",NA,"ACTUAL","actual",2021-01-13,74,135,"AZ Enablement/Whitelisting",2021-01-13,74,0.433883739117903,-0.900968867902253,-0.974927912181781,-0.222520933956501,9.05286751315162,2.57765117472398,2.12590396433289,1.9984475035992
"108",NA,"ACTUAL","actual",2021-01-14,0,136,"AZ Enablement/Whitelisting",2021-01-14,0,8.55467010164174e-13,-1,-1,-4.27733505082087e-13,1.09861228866811,3.6642779446915,2.12590396433289,1.98606987537491
"109",NA,"ACTUAL","actual",2021-01-15,11,137,"AZ Enablement/Whitelisting",2021-01-15,11,-0.433883739118,-0.900968867902206,-0.974927912181769,0.222520933956554,0,4.82895995222637,2.02074542936266,2.01082513182348
"110",NA,"ACTUAL","actual",2021-01-16,0,138,"AZ Enablement/Whitelisting",2021-01-16,0,-0.781831482468041,-0.623489801858719,-0.900968867902415,0.433883739117566,1.38629436111989,3.89956222935091,2.02074542936266,2.01082513182348
"111",NA,"ACTUAL","actual",2021-01-17,0,139,"AZ Enablement/Whitelisting",2021-01-17,0,-0.974927912181723,-0.222520933956757,-0.781831482468171,0.623489801858556,7.60638738977265,2.83621514353412,1.97123491646552,1.9984475035992
"112",NA,"ACTUAL","actual",2021-01-18,0,140,"AZ Enablement/Whitelisting",2021-01-18,0,-0.97492791218203,0.222520933955411,-0.623489801859096,0.781831482467741,8.15277405274407,2.67927053086725,1.96572953504312,1.93128321581895
"113",NA,"ACTUAL","actual",2021-01-19,9,141,"AZ Enablement/Whitelisting",2021-01-19,9,-0.781831482467768,0.623489801859062,-0.433883739117369,0.90096886790251,0,2.67927053086725,1.99599017291409,1.94764555031671
"114",NA,"ACTUAL","actual",2021-01-20,5335,142,"AZ Enablement/Whitelisting",2021-01-20,5335,-0.433883739117606,0.900968867902396,-0.22252093395634,0.974927912181818,1.6094379124341,2.48122847927869,1.9609605567351,2.07614442936091
"115",NA,"ACTUAL","actual",2021-01-21,3945,143,"AZ Enablement/Whitelisting",2021-01-21,3945,-5.25187098671109e-13,1,-2.62593549335555e-13,1,0,1.49362273510545,2.00229815633121,2.18687686051989
"116",NA,"ACTUAL","actual",2021-01-22,33,144,"AZ Enablement/Whitelisting",2021-01-22,33,0.433883739116659,0.900968867902852,0.222520933955828,0.974927912181935,0,0.526982779159134,1.97984784706612,2.20272156043062
"117",NA,"ACTUAL","actual",2021-01-23,1132,145,"AZ Enablement/Whitelisting",2021-01-23,1132,0.781831482468247,0.623489801858461,0.433883739117715,0.900968867902343,0,0.526982779159134,1.97984784706612,2.32830413652041
"118",NA,"ACTUAL","actual",2021-01-24,0,146,"AZ Enablement/Whitelisting",2021-01-24,0,0.974927912181796,0.222520933956435,0.623489801858685,0.781831482468068,0.693147180559945,0.738640570719736,2.28230652315452,2.32830413652041
"119",NA,"ACTUAL","actual",2021-01-25,94,147,"AZ Enablement/Whitelisting",2021-01-25,94,0.974927912181956,-0.222520933955733,0.781831482467844,0.623489801858967,1.38629436111989,1.06758129829031,2.3813275489488,2.40962336672756
